timestamp,open,high,low,close,volume
2023-09-25 08:01:00,4351.50,4352.25,4351.00,4351.50,734
2023-09-25 08:02:00,4351.50,4351.75,4350.50,4351.25,329
2023-09-25 08:03:00,4351.25,4351.25,4349.25,4349.50,615
2023-09-25 08:04:00,4349.75,4350.75,4348.75,4350.75,387
2023-09-25 08:05:00,4350.75,4350.75,4349.50,4350.25,341
2023-09-25 08:06:00,4350.25,4351.75,4350.25,4350.50,526
2023-09-25 08:07:00,4350.75,4351.25,4350.50,4351.00,262
2023-09-25 08:08:00,4351.00,4351.50,4350.50,4351.50,513
2023-09-25 08:09:00,4351.50,4351.75,4351.00,4351.75,200
2023-09-25 08:10:00,4351.75,4351.75,4348.75,4350.50,1030
2023-09-25 08:11:00,4350.50,4350.75,4349.25,4349.50,963
2023-09-25 08:12:00,4349.50,4349.75,4348.50,4349.75,348
2023-09-25 08:13:00,4350.00,4351.00,4349.75,4350.75,390
2023-09-25 08:14:00,4350.75,4350.75,4349.50,4350.00,434
2023-09-25 08:15:00,4350.00,4350.50,4349.25,4350.50,295
2023-09-25 08:16:00,4350.25,4351.25,4349.75,4349.75,318
2023-09-25 08:17:00,4350.00,4350.50,4349.25,4349.75,260
2023-09-25 08:18:00,4349.50,4349.50,4348.50,4349.25,362
2023-09-25 08:19:00,4349.25,4349.50,4348.25,4348.50,678
2023-09-25 08:20:00,4348.50,4348.50,4346.75,4346.75,1191
2023-09-25 08:21:00,4346.75,4347.00,4345.25,4345.25,1315
2023-09-25 08:22:00,4345.25,4346.00,4343.50,4346.00,1617
2023-09-25 08:23:00,4346.00,4346.25,4344.75,4345.75,886
2023-09-25 08:24:00,4345.50,4345.75,4344.75,4345.50,464
2023-09-25 08:25:00,4345.00,4345.50,4344.25,4344.25,1009
2023-09-25 08:26:00,4344.50,4346.00,4344.00,4346.00,659
2023-09-25 08:27:00,4346.00,4347.25,4345.25,4347.25,745
2023-09-25 08:28:00,4347.25,4348.50,4347.00,4348.25,774
2023-09-25 08:29:00,4348.25,4348.75,4347.75,4348.75,348
2023-09-25 08:30:00,4348.50,4349.50,4347.00,4347.25,959
2023-09-25 08:31:00,4347.50,4347.50,4346.25,4346.25,620
2023-09-25 08:32:00,4346.50,4348.75,4346.25,4348.75,820
2023-09-25 08:33:00,4348.75,4349.00,4346.75,4347.25,835
2023-09-25 08:34:00,4347.25,4347.75,4346.50,4347.00,721
2023-09-25 08:35:00,4347.00,4348.00,4347.00,4347.50,516
2023-09-25 08:36:00,4347.50,4349.50,4347.25,4349.50,623
2023-09-25 08:37:00,4349.25,4351.50,4349.25,4351.50,1232
2023-09-25 08:38:00,4351.25,4352.00,4351.00,4351.25,1089
2023-09-25 08:39:00,4351.00,4351.25,4349.25,4349.75,885
2023-09-25 08:40:00,4349.75,4350.75,4348.50,4348.75,1049
2023-09-25 08:41:00,4348.75,4350.50,4348.00,4350.25,796
2023-09-25 08:42:00,4350.00,4351.25,4350.00,4350.50,1222
2023-09-25 08:43:00,4350.25,4350.75,4349.25,4349.50,728
2023-09-25 08:44:00,4349.50,4351.00,4349.50,4351.00,546
2023-09-25 08:45:00,4351.00,4352.00,4350.75,4351.75,832
2023-09-25 08:46:00,4351.75,4351.75,4350.00,4350.25,633
2023-09-25 08:47:00,4350.25,4351.25,4349.50,4351.00,506
2023-09-25 08:48:00,4351.00,4351.00,4350.25,4350.50,407
2023-09-25 08:49:00,4350.50,4350.75,4349.75,4350.25,312
2023-09-25 08:50:00,4350.50,4352.75,4350.50,4352.75,724
2023-09-25 08:51:00,4352.75,4352.75,4351.50,4351.75,418
2023-09-25 08:52:00,4351.75,4351.75,4350.75,4351.50,658
2023-09-25 08:53:00,4351.50,4351.50,4350.75,4351.50,333
2023-09-25 08:54:00,4351.50,4352.50,4351.50,4351.75,643
2023-09-25 08:55:00,4351.75,4352.00,4350.50,4350.50,342
2023-09-25 08:56:00,4350.50,4351.00,4348.75,4348.75,1421
2023-09-25 08:57:00,4348.75,4348.75,4346.75,4347.25,1242
2023-09-25 08:58:00,4347.25,4348.00,4346.75,4346.75,877
2023-09-25 08:59:00,4347.00,4347.75,4346.50,4347.25,1078
2023-09-25 09:00:00,4347.00,4348.00,4346.75,4347.00,1123
2023-09-25 09:01:00,4347.00,4347.00,4344.50,4344.75,1559
2023-09-25 09:02:00,4344.75,4345.75,4343.75,4345.50,1683
2023-09-25 09:03:00,4345.50,4346.50,4343.75,4344.00,1421
2023-09-25 09:04:00,4344.25,4344.75,4343.75,4344.50,656
2023-09-25 09:05:00,4344.50,4346.00,4344.25,4345.25,788
2023-09-25 09:06:00,4345.00,4346.50,4344.25,4344.25,853
2023-09-25 09:07:00,4344.00,4344.50,4342.00,4342.25,1747
2023-09-25 09:08:00,4342.25,4343.00,4339.75,4340.50,3039
2023-09-25 09:09:00,4340.50,4341.50,4339.50,4341.00,2156
2023-09-25 09:10:00,4340.75,4341.25,4339.75,4340.25,1891
2023-09-25 09:11:00,4340.50,4341.00,4338.25,4339.00,2077
2023-09-25 09:12:00,4338.75,4340.75,4338.75,4340.00,1092
2023-09-25 09:13:00,4339.75,4342.00,4339.50,4341.50,1348
2023-09-25 09:14:00,4341.50,4342.50,4341.25,4342.00,1504
2023-09-25 09:15:00,4342.00,4344.75,4341.50,4344.50,2143
2023-09-25 09:16:00,4344.25,4345.25,4343.50,4344.75,3346
2023-09-25 09:17:00,4344.50,4345.25,4343.50,4344.75,1473
2023-09-25 09:18:00,4344.75,4347.00,4344.75,4346.50,2575
2023-09-25 09:19:00,4346.50,4348.50,4346.50,4348.25,2402
2023-09-25 09:20:00,4348.00,4348.75,4347.00,4347.25,1681
2023-09-25 09:21:00,4347.25,4347.50,4346.25,4346.50,795
2023-09-25 09:22:00,4346.25,4346.75,4345.75,4346.00,807
2023-09-25 09:23:00,4346.00,4347.25,4345.75,4346.25,674
2023-09-25 09:24:00,4346.25,4347.00,4346.00,4347.00,476
2023-09-25 09:25:00,4347.00,4347.50,4346.50,4347.00,1090
2023-09-25 09:26:00,4347.25,4347.50,4346.00,4346.25,535
2023-09-25 09:27:00,4346.25,4346.75,4345.75,4345.75,539
2023-09-25 09:28:00,4346.00,4346.75,4345.25,4345.50,1083
2023-09-25 09:29:00,4345.75,4348.25,4345.25,4348.00,2036
2023-09-25 09:30:00,4348.25,4350.75,4347.25,4349.25,13387
2023-09-25 09:31:00,4349.50,4350.50,4346.50,4346.50,8553
2023-09-25 09:32:00,4346.75,4347.00,4344.25,4345.25,8489
2023-09-25 09:33:00,4345.25,4346.25,4343.50,4344.75,6437
2023-09-25 09:34:00,4344.50,4346.00,4344.00,4345.00,5671
2023-09-25 09:35:00,4345.25,4348.50,4343.75,4348.25,9315
2023-09-25 09:36:00,4348.25,4349.50,4346.00,4346.75,5714
2023-09-25 09:37:00,4346.75,4348.50,4345.50,4348.50,4993
2023-09-25 09:38:00,4348.25,4349.25,4346.50,4347.00,4037
2023-09-25 09:39:00,4347.00,4350.00,4346.50,4349.75,4427
2023-09-25 09:40:00,4349.75,4353.50,4349.75,4352.75,7064
2023-09-25 09:41:00,4352.75,4353.50,4351.00,4353.50,5329
2023-09-25 09:42:00,4353.50,4354.50,4351.75,4353.75,4917
2023-09-25 09:43:00,4353.50,4355.50,4352.50,4352.50,5038
2023-09-25 09:44:00,4352.75,4354.50,4351.50,4354.00,4566
2023-09-25 09:45:00,4354.25,4354.75,4351.75,4353.25,4118
2023-09-25 09:46:00,4353.50,4357.25,4353.50,4356.75,5788
2023-09-25 09:47:00,4357.00,4357.50,4355.50,4355.75,4826
2023-09-25 09:48:00,4355.75,4357.50,4354.50,4354.50,3927
2023-09-25 09:49:00,4354.75,4356.00,4354.50,4355.25,3543
2023-09-25 09:50:00,4355.25,4358.00,4354.50,4357.00,4843
2023-09-25 09:51:00,4356.75,4358.00,4356.25,4357.25,4226
2023-09-25 09:52:00,4357.25,4359.50,4357.00,4358.25,3928
2023-09-25 09:53:00,4358.25,4358.50,4356.00,4357.75,3614
2023-09-25 09:54:00,4357.75,4359.25,4357.00,4358.50,3834
2023-09-25 09:55:00,4358.75,4361.25,4358.25,4360.25,5951
2023-09-25 09:56:00,4360.50,4363.50,4360.50,4363.25,6537
2023-09-25 09:57:00,4363.25,4364.25,4360.75,4361.25,5654
2023-09-25 09:58:00,4361.25,4363.00,4360.50,4361.50,3868
2023-09-25 09:59:00,4361.50,4363.00,4361.25,4362.25,3537
2023-09-25 10:00:00,4362.50,4364.00,4361.50,4363.00,4740
2023-09-25 10:01:00,4362.75,4363.25,4360.50,4360.75,5548
2023-09-25 10:02:00,4360.75,4360.75,4357.25,4357.50,7089
2023-09-25 10:03:00,4357.50,4358.50,4357.00,4357.75,4796
2023-09-25 10:04:00,4357.50,4358.50,4356.00,4357.50,5831
2023-09-25 10:05:00,4357.25,4359.00,4356.25,4358.75,3727
2023-09-25 10:06:00,4358.75,4360.25,4357.00,4357.25,4923
2023-09-25 10:07:00,4357.25,4359.00,4355.25,4355.50,3803
2023-09-25 10:08:00,4355.50,4356.25,4353.50,4355.25,4733
2023-09-25 10:09:00,4355.25,4356.50,4354.25,4355.50,3332
2023-09-25 10:10:00,4355.50,4358.00,4354.75,4358.00,3366
2023-09-25 10:11:00,4358.00,4359.50,4356.75,4359.25,3169
2023-09-25 10:12:00,4359.25,4361.50,4359.00,4360.25,3791
2023-09-25 10:13:00,4360.50,4361.00,4358.00,4358.75,3229
2023-09-25 10:14:00,4358.75,4361.00,4358.25,4359.75,1994
2023-09-25 10:15:00,4359.75,4361.00,4357.75,4360.50,3057
2023-09-25 10:16:00,4360.50,4362.25,4359.75,4361.75,3434
2023-09-25 10:17:00,4361.75,4363.00,4359.75,4360.25,4128
2023-09-25 10:18:00,4360.25,4361.00,4357.50,4357.50,3203
2023-09-25 10:19:00,4357.50,4358.00,4355.25,4355.75,3564
2023-09-25 10:20:00,4355.75,4357.75,4355.00,4356.75,3580
2023-09-25 10:21:00,4356.75,4357.25,4354.75,4355.50,3126
2023-09-25 10:22:00,4355.75,4355.75,4354.00,4354.25,3092
2023-09-25 10:23:00,4354.25,4355.00,4352.00,4354.00,4708
2023-09-25 10:24:00,4354.00,4356.25,4353.75,4354.00,3180
2023-09-25 10:25:00,4354.25,4354.25,4350.75,4351.75,5373
2023-09-25 10:26:00,4351.75,4352.50,4349.50,4349.50,4222
2023-09-25 10:27:00,4349.50,4351.75,4348.75,4351.50,4094
2023-09-25 10:28:00,4351.25,4354.25,4351.00,4352.75,4126
2023-09-25 10:29:00,4352.75,4354.00,4351.50,4351.75,2643
2023-09-25 10:30:00,4351.75,4353.00,4350.50,4351.75,3207
2023-09-25 10:31:00,4351.75,4351.75,4350.00,4350.75,2861
2023-09-25 10:32:00,4350.75,4354.25,4350.50,4354.00,2650
2023-09-25 10:33:00,4354.00,4355.75,4352.50,4355.50,3393
2023-09-25 10:34:00,4355.25,4358.50,4355.25,4356.50,4985
2023-09-25 10:35:00,4356.50,4358.25,4354.25,4355.25,3551
2023-09-25 10:36:00,4355.00,4356.50,4354.75,4355.50,2697
2023-09-25 10:37:00,4355.75,4357.25,4355.25,4357.00,2248
2023-09-25 10:38:00,4357.25,4357.25,4355.00,4355.00,2543
2023-09-25 10:39:00,4355.00,4357.25,4355.00,4357.00,2358
2023-09-25 10:40:00,4356.75,4357.50,4354.75,4355.25,2748
2023-09-25 10:41:00,4355.00,4357.00,4354.50,4356.25,2205
2023-09-25 10:42:00,4356.50,4357.25,4356.00,4356.50,1938
2023-09-25 10:43:00,4356.25,4356.50,4354.50,4355.25,1816
2023-09-25 10:44:00,4355.50,4355.50,4354.00,4355.25,2466
2023-09-25 10:45:00,4355.00,4358.50,4354.75,4356.50,4302
2023-09-25 10:46:00,4356.75,4357.25,4355.00,4357.00,2585
2023-09-25 10:47:00,4357.00,4358.75,4356.75,4358.50,2284
2023-09-25 10:48:00,4358.50,4358.75,4357.25,4358.50,2475
2023-09-25 10:49:00,4358.50,4358.50,4356.50,4356.75,2433
2023-09-25 10:50:00,4357.00,4357.25,4353.25,4353.75,4053
2023-09-25 10:51:00,4354.00,4354.75,4351.75,4352.50,3776
2023-09-25 10:52:00,4352.25,4353.50,4352.25,4352.75,2502
2023-09-25 10:53:00,4352.75,4353.25,4351.75,4352.50,2031
2023-09-25 10:54:00,4352.50,4353.25,4351.25,4351.50,2852
2023-09-25 10:55:00,4351.25,4352.00,4349.75,4350.25,3767
2023-09-25 10:56:00,4350.25,4351.75,4350.00,4351.00,2329
2023-09-25 10:57:00,4350.75,4352.00,4350.00,4351.00,2788
2023-09-25 10:58:00,4351.00,4351.25,4349.75,4350.75,2603
2023-09-25 10:59:00,4350.75,4351.00,4348.50,4348.50,3404
2023-09-25 11:00:00,4348.50,4350.00,4348.50,4349.00,3154
2023-09-25 11:01:00,4349.00,4350.00,4347.75,4349.25,3358
2023-09-25 11:02:00,4349.25,4350.00,4347.75,4349.00,2567
2023-09-25 11:03:00,4349.00,4349.75,4348.25,4348.50,2447
2023-09-25 11:04:00,4348.50,4351.00,4348.50,4350.50,2378
2023-09-25 11:05:00,4350.25,4352.50,4350.00,4351.50,3335
2023-09-25 11:06:00,4351.75,4352.75,4350.75,4352.00,3016
2023-09-25 11:07:00,4351.75,4352.75,4351.25,4352.75,2081
2023-09-25 11:08:00,4352.75,4355.25,4352.50,4355.00,3385
2023-09-25 11:09:00,4355.00,4361.00,4355.00,4360.00,8056
2023-09-25 11:10:00,4360.00,4361.50,4358.50,4360.75,5426
2023-09-25 11:11:00,4360.75,4361.50,4360.00,4361.00,3382
2023-09-25 11:12:00,4361.25,4362.00,4359.75,4361.75,3266
2023-09-25 11:13:00,4362.00,4362.25,4360.00,4360.25,3225
2023-09-25 11:14:00,4360.00,4361.00,4359.00,4360.75,2948
2023-09-25 11:15:00,4360.75,4363.25,4360.75,4363.25,3860
2023-09-25 11:16:00,4363.25,4366.50,4362.50,4365.25,6874
2023-09-25 11:17:00,4365.25,4368.75,4364.00,4367.75,9004
2023-09-25 11:18:00,4367.75,4370.50,4367.50,4369.50,8730
2023-09-25 11:19:00,4369.50,4371.50,4368.25,4371.25,6703
2023-09-25 11:20:00,4371.00,4371.25,4368.25,4368.75,5655
2023-09-25 11:21:00,4368.75,4369.75,4368.75,4369.75,4464
2023-09-25 11:22:00,4369.75,4370.75,4369.75,4370.00,2954
2023-09-25 11:23:00,4370.00,4371.00,4369.00,4370.75,3010
2023-09-25 11:24:00,4370.75,4371.75,4370.00,4370.75,3206
2023-09-25 11:25:00,4370.75,4371.25,4368.75,4370.00,3396
2023-09-25 11:26:00,4370.00,4370.75,4369.75,4370.00,2138
2023-09-25 11:27:00,4370.00,4371.00,4369.25,4369.75,2995
2023-09-25 11:28:00,4369.50,4369.75,4368.25,4369.50,3405
2023-09-25 11:29:00,4369.25,4369.50,4366.00,4366.50,4936
2023-09-25 11:30:00,4366.50,4368.25,4366.25,4367.50,4515
2023-09-25 11:31:00,4367.75,4369.00,4366.75,4367.25,3227
2023-09-25 11:32:00,4367.25,4368.75,4366.50,4367.25,2973
2023-09-25 11:33:00,4367.25,4367.50,4365.50,4367.50,3533
2023-09-25 11:34:00,4367.50,4368.25,4367.00,4367.50,2248
2023-09-25 11:35:00,4367.75,4368.50,4367.25,4367.75,2092
2023-09-25 11:36:00,4367.75,4369.25,4367.50,4369.00,2222
2023-09-25 11:37:00,4369.00,4369.00,4366.50,4367.25,1999
2023-09-25 11:38:00,4367.00,4367.50,4366.75,4367.00,1335
2023-09-25 11:39:00,4367.00,4367.25,4365.75,4366.50,1649
2023-09-25 11:40:00,4366.50,4366.75,4365.75,4366.75,1768
2023-09-25 11:41:00,4366.75,4367.25,4365.50,4367.25,2429
2023-09-25 11:42:00,4367.25,4368.25,4366.75,4368.25,2005
2023-09-25 11:43:00,4368.25,4373.75,4368.25,4373.75,7452
2023-09-25 11:44:00,4373.75,4373.75,4372.00,4372.25,3496
2023-09-25 11:45:00,4372.50,4373.25,4371.25,4372.50,3008
2023-09-25 11:46:00,4372.50,4373.50,4370.00,4370.75,2963
2023-09-25 11:47:00,4370.50,4372.25,4370.25,4372.00,2033
2023-09-25 11:48:00,4372.25,4372.25,4370.75,4371.25,2587
2023-09-25 11:49:00,4371.00,4371.00,4369.50,4370.25,2628
2023-09-25 11:50:00,4370.50,4371.75,4369.75,4371.00,2099
2023-09-25 11:51:00,4371.25,4372.25,4371.00,4372.25,1645
2023-09-25 11:52:00,4372.25,4372.50,4371.25,4371.25,1307
2023-09-25 11:53:00,4371.25,4371.75,4370.75,4371.25,1885
2023-09-25 11:54:00,4371.25,4371.25,4370.00,4370.75,1651
2023-09-25 11:55:00,4371.00,4372.50,4370.25,4370.25,2051
2023-09-25 11:56:00,4370.25,4371.00,4370.00,4370.00,1576
2023-09-25 11:57:00,4369.75,4370.00,4368.00,4368.50,3063
2023-09-25 11:58:00,4368.50,4368.75,4367.75,4368.50,2201
2023-09-25 11:59:00,4368.50,4370.00,4367.75,4369.50,1636
2023-09-25 12:00:00,4369.50,4370.00,4368.00,4368.75,1524
2023-09-25 12:01:00,4368.75,4370.75,4368.75,4370.00,2959
2023-09-25 12:02:00,4370.00,4370.75,4369.00,4369.25,1773
2023-09-25 12:03:00,4369.00,4369.25,4367.00,4367.75,2301
2023-09-25 12:04:00,4368.00,4368.50,4367.25,4368.00,1488
2023-09-25 12:05:00,4368.00,4369.50,4368.00,4368.75,1822
2023-09-25 12:06:00,4368.75,4369.00,4367.75,4368.50,1072
2023-09-25 12:07:00,4368.50,4370.50,4368.25,4370.25,1715
2023-09-25 12:08:00,4370.00,4370.75,4369.75,4369.75,1774
2023-09-25 12:09:00,4370.00,4371.00,4369.00,4369.25,1783
2023-09-25 12:10:00,4369.25,4370.25,4368.50,4370.25,1660
2023-09-25 12:11:00,4370.00,4371.00,4369.75,4370.25,1721
2023-09-25 12:12:00,4370.25,4370.75,4369.50,4369.75,1256
2023-09-25 12:13:00,4369.75,4371.50,4369.75,4370.75,1611
2023-09-25 12:14:00,4371.00,4371.25,4369.75,4370.75,1554
2023-09-25 12:15:00,4370.75,4372.00,4370.75,4372.00,1530
2023-09-25 12:16:00,4371.75,4374.50,4371.75,4374.25,2762
2023-09-25 12:17:00,4374.25,4375.00,4374.25,4375.00,3094
2023-09-25 12:18:00,4375.00,4375.50,4374.25,4375.00,2102
2023-09-25 12:19:00,4375.00,4375.25,4373.75,4374.75,1563
2023-09-25 12:20:00,4374.75,4375.00,4374.25,4375.00,1333
2023-09-25 12:21:00,4374.75,4375.00,4374.00,4374.75,1315
2023-09-25 12:22:00,4374.75,4375.75,4374.50,4375.50,1337
2023-09-25 12:23:00,4375.50,4375.75,4374.75,4375.75,1385
2023-09-25 12:24:00,4375.50,4377.50,4375.25,4376.50,3312
2023-09-25 12:25:00,4376.25,4376.50,4375.75,4376.25,1649
2023-09-25 12:26:00,4376.00,4376.50,4376.00,4376.25,1022
2023-09-25 12:27:00,4376.50,4376.50,4375.00,4375.25,1269
2023-09-25 12:28:00,4375.25,4376.50,4374.75,4376.50,1574
2023-09-25 12:29:00,4376.50,4376.50,4375.50,4375.75,955
2023-09-25 12:30:00,4376.00,4376.75,4375.25,4375.75,1843
2023-09-25 12:31:00,4375.75,4376.00,4374.25,4375.00,1770
2023-09-25 12:32:00,4374.75,4375.50,4374.25,4375.25,1089
2023-09-25 12:33:00,4375.25,4375.50,4374.75,4375.50,1075
2023-09-25 12:34:00,4375.75,4376.00,4373.75,4374.00,1111
2023-09-25 12:35:00,4374.00,4374.00,4373.00,4373.50,1656
2023-09-25 12:36:00,4373.50,4374.50,4373.00,4373.00,1127
2023-09-25 12:37:00,4373.00,4373.50,4370.75,4371.25,2737
2023-09-25 12:38:00,4371.25,4372.00,4370.25,4371.25,1755
2023-09-25 12:39:00,4371.50,4371.50,4370.25,4370.25,1415
2023-09-25 12:40:00,4370.25,4372.00,4370.00,4371.75,1620
2023-09-25 12:41:00,4371.75,4372.50,4370.50,4372.25,1291
2023-09-25 12:42:00,4372.50,4373.00,4371.00,4371.75,1559
2023-09-25 12:43:00,4371.75,4372.00,4370.75,4370.75,1026
2023-09-25 12:44:00,4370.50,4371.00,4370.00,4370.25,1220
2023-09-25 12:45:00,4370.25,4370.75,4369.00,4370.50,2377
2023-09-25 12:46:00,4370.50,4370.75,4368.50,4368.75,1508
2023-09-25 12:47:00,4368.75,4370.00,4368.25,4369.75,1445
2023-09-25 12:48:00,4369.50,4369.75,4368.50,4368.75,1006
2023-09-25 12:49:00,4368.75,4370.50,4368.25,4368.25,1129
2023-09-25 12:50:00,4368.25,4368.75,4365.25,4365.25,3191
2023-09-25 12:51:00,4365.50,4365.50,4363.50,4364.50,5311
2023-09-25 12:52:00,4364.75,4364.75,4363.00,4363.00,2816
2023-09-25 12:53:00,4363.00,4365.00,4362.75,4364.75,2808
2023-09-25 12:54:00,4364.75,4367.50,4364.75,4367.25,3267
2023-09-25 12:55:00,4367.25,4367.50,4366.25,4366.75,2700
2023-09-25 12:56:00,4366.50,4367.00,4365.75,4365.75,1510
2023-09-25 12:57:00,4365.75,4367.50,4365.00,4365.00,1465
2023-09-25 12:58:00,4365.00,4366.50,4365.00,4366.25,1213
2023-09-25 12:59:00,4366.00,4368.00,4365.75,4367.75,1311
2023-09-25 13:00:00,4367.50,4367.75,4366.25,4367.00,1509
2023-09-25 13:01:00,4367.00,4367.50,4366.25,4367.25,1377
2023-09-25 13:02:00,4367.25,4368.00,4366.25,4366.50,1254
2023-09-25 13:03:00,4366.50,4367.00,4366.25,4366.50,812
2023-09-25 13:04:00,4366.50,4366.50,4365.00,4365.75,1388
2023-09-25 13:05:00,4365.50,4367.00,4365.50,4366.75,1151
2023-09-25 13:06:00,4366.50,4370.25,4366.50,4370.25,2959
2023-09-25 13:07:00,4370.00,4371.75,4370.00,4371.50,2860
2023-09-25 13:08:00,4371.25,4372.50,4371.00,4372.00,1771
2023-09-25 13:09:00,4372.25,4372.50,4371.25,4371.50,1197
2023-09-25 13:10:00,4371.75,4372.75,4371.25,4372.50,1489
2023-09-25 13:11:00,4372.50,4374.00,4372.50,4373.50,1940
2023-09-25 13:12:00,4373.50,4375.00,4373.50,4374.50,2412
2023-09-25 13:13:00,4374.75,4375.00,4374.00,4375.00,1365
2023-09-25 13:14:00,4375.00,4375.25,4373.75,4374.25,1480
2023-09-25 13:15:00,4374.25,4374.75,4372.75,4373.50,1925
2023-09-25 13:16:00,4373.25,4374.75,4373.25,4374.00,1483
2023-09-25 13:17:00,4374.00,4374.25,4373.25,4373.25,1140
2023-09-25 13:18:00,4373.50,4374.25,4372.50,4373.50,1034
2023-09-25 13:19:00,4373.50,4373.75,4371.75,4372.50,1491
2023-09-25 13:20:00,4372.50,4373.00,4371.00,4373.00,2255
2023-09-25 13:21:00,4373.25,4373.50,4372.00,4372.25,1278
2023-09-25 13:22:00,4372.25,4372.50,4370.00,4370.00,1981
2023-09-25 13:23:00,4370.25,4371.50,4370.00,4371.25,1174
2023-09-25 13:24:00,4371.00,4371.25,4368.50,4369.25,1605
2023-09-25 13:25:00,4369.00,4369.75,4368.00,4368.25,1509
2023-09-25 13:26:00,4368.00,4368.75,4367.25,4368.25,2787
2023-09-25 13:27:00,4368.25,4368.75,4366.50,4366.50,2049
2023-09-25 13:28:00,4366.50,4367.00,4363.25,4364.25,3925
2023-09-25 13:29:00,4364.25,4366.75,4363.75,4366.50,2673
2023-09-25 13:30:00,4366.75,4367.00,4364.50,4365.75,2034
2023-09-25 13:31:00,4365.75,4365.75,4363.75,4364.50,1532
2023-09-25 13:32:00,4364.50,4365.00,4363.25,4364.50,1405
2023-09-25 13:33:00,4364.50,4365.50,4364.50,4365.25,1224
2023-09-25 13:34:00,4365.00,4367.00,4365.00,4366.50,2252
2023-09-25 13:35:00,4366.50,4367.50,4365.50,4365.75,1683
2023-09-25 13:36:00,4365.75,4366.75,4365.50,4366.25,983
2023-09-25 13:37:00,4366.25,4367.75,4366.25,4367.25,1582
2023-09-25 13:38:00,4367.00,4369.00,4367.00,4369.00,1754
2023-09-25 13:39:00,4368.75,4369.75,4368.50,4369.50,1895
2023-09-25 13:40:00,4369.25,4369.75,4368.00,4368.50,1128
2023-09-25 13:41:00,4368.50,4369.25,4367.00,4367.75,1289
2023-09-25 13:42:00,4367.50,4367.50,4366.00,4367.25,1664
2023-09-25 13:43:00,4367.25,4367.25,4365.75,4367.25,1243
2023-09-25 13:44:00,4367.25,4367.25,4365.75,4366.50,872
2023-09-25 13:45:00,4366.25,4367.25,4365.50,4366.50,1809
2023-09-25 13:46:00,4366.50,4367.50,4366.00,4367.50,1618
2023-09-25 13:47:00,4367.50,4367.75,4362.75,4363.25,3217
2023-09-25 13:48:00,4363.25,4366.50,4363.00,4366.00,3270
2023-09-25 13:49:00,4366.00,4368.00,4365.50,4367.50,1984
2023-09-25 13:50:00,4367.25,4368.00,4367.00,4367.50,1966
2023-09-25 13:51:00,4367.50,4368.25,4367.00,4368.00,1433
2023-09-25 13:52:00,4368.00,4371.00,4368.00,4370.25,2679
2023-09-25 13:53:00,4370.00,4370.00,4367.50,4368.00,1685
2023-09-25 13:54:00,4368.00,4369.25,4367.75,4368.75,1225
2023-09-25 13:55:00,4368.75,4369.75,4368.50,4369.25,957
2023-09-25 13:56:00,4369.25,4370.25,4369.00,4370.00,1127
2023-09-25 13:57:00,4370.00,4371.50,4370.00,4371.00,1592
2023-09-25 13:58:00,4370.75,4370.75,4369.75,4370.25,1501
2023-09-25 13:59:00,4370.25,4371.75,4370.00,4371.75,1714
2023-09-25 14:00:00,4371.75,4373.75,4371.25,4373.75,3044
2023-09-25 14:01:00,4373.75,4373.75,4372.25,4372.75,1370
2023-09-25 14:02:00,4372.50,4374.00,4371.75,4372.25,1743
2023-09-25 14:03:00,4372.00,4373.00,4371.75,4372.50,1226
2023-09-25 14:04:00,4372.50,4373.50,4372.50,4373.25,1124
2023-09-25 14:05:00,4373.25,4374.25,4373.25,4373.75,1584
2023-09-25 14:06:00,4373.75,4374.00,4372.25,4373.25,2000
2023-09-25 14:07:00,4373.00,4373.25,4371.50,4372.00,1433
2023-09-25 14:08:00,4371.75,4372.00,4369.75,4370.50,2815
2023-09-25 14:09:00,4370.75,4371.50,4370.00,4370.00,2086
2023-09-25 14:10:00,4370.25,4370.75,4369.25,4370.75,2177
2023-09-25 14:11:00,4370.75,4372.00,4370.00,4370.50,1700
2023-09-25 14:12:00,4370.50,4371.25,4369.25,4369.25,1193
2023-09-25 14:13:00,4369.50,4371.00,4369.25,4370.00,1463
2023-09-25 14:14:00,4370.00,4371.00,4369.50,4369.75,1123
2023-09-25 14:15:00,4369.50,4370.50,4368.75,4369.00,1284
2023-09-25 14:16:00,4369.00,4370.75,4369.00,4370.00,1383
2023-09-25 14:17:00,4369.75,4370.25,4369.25,4369.50,1582
2023-09-25 14:18:00,4369.75,4370.00,4367.25,4367.75,1924
2023-09-25 14:19:00,4367.75,4370.00,4367.75,4369.75,1733
2023-09-25 14:20:00,4369.75,4370.50,4368.75,4368.75,1921
2023-09-25 14:21:00,4368.50,4369.00,4367.75,4368.25,1535
2023-09-25 14:22:00,4368.25,4368.25,4365.75,4365.75,2271
2023-09-25 14:23:00,4365.75,4367.75,4365.25,4367.25,1992
2023-09-25 14:24:00,4367.50,4367.50,4365.75,4365.75,1348
2023-09-25 14:25:00,4365.75,4367.00,4365.25,4366.75,1700
2023-09-25 14:26:00,4366.75,4368.50,4366.50,4368.50,1749
2023-09-25 14:27:00,4368.25,4369.25,4368.00,4368.75,1606
2023-09-25 14:28:00,4368.75,4369.25,4367.00,4367.75,1679
2023-09-25 14:29:00,4367.50,4368.00,4366.50,4366.50,1431
2023-09-25 14:30:00,4366.50,4366.75,4365.25,4365.25,2333
